fips,state_abbr,state_name,county_name,stroke_prev,obesity_prev,chd_prev,high_bp_prev,diabetes_prev,smoking_prev,inactivity_prev,uninsured_pct,pcp_rate,preventable_hospital_stays,child_poverty_pct,unemployment_pct,z_stroke,z_obesity,z_chd,z_high_bp,z_diabetes,z_smoking,z_inactivity,z_uninsured,z_pcp_rate_reversed,z_preventable_hosp,z_child_poverty,z_unemployment,burden_score,access_score,social_score,priority_score,priority_rank,priority_quartile,priority_tier,cluster
05097,AR,Arkansas,Montgomery,3.6,41.1,7.1,37.4,11.4,18.8,32.6,0.13204508860000003,2.322611e-4,2903,0.28400000000000003,0.0490500864,0.4836677685765153,0.719631945910206,1.3421872519844695,0.7915677474153817,0.09163429355675395,0.6691337782567173,1.0280824830728208,0.49119231421419807,0.8298425022274297,0.099922363514723,1.1448571260142368,1.1326825631311561,0.7322721812532663,0.4736523933187836,1.1387698445726966,0.7359857775368076,405,1,Very High,4
02020,AK,Alaska,Anchorage,2.8,35,5.1,31.4,8.8,14.1,20,0.1211176078,0.0011627059,1886,0.099,0.0342719612,-0.7816597949726845,-0.560270200670264,-1.082487621816453,-0.4874734235356098,-1.0243703667083777,-0.6845228778926294,-1.3357333688097672,0.2610449513655529,-1.755988219853096,-0.8756438310922192,-1.130387891050172,-0.08069019228876126,-0.8509310934865408,-0.7901956998599208,-0.6055390416694666,-0.7836320650351399,2381,4,Lower,3
05053,AR,Arkansas,Grant,3,36.6,6,35.2,9.8,15.7,28,0.07128780159999999,1.105583e-4,2813,0.136,0.0285780669,-0.4653279040853844,-0.22455816222292738,0.008616071393962622,0.3225859847333524,-0.5951378050679423,-0.22370359069285206,0.16510209270298695,-0.7884374223018565,1.168070884183266,0.01358907195658652,-0.6753388876372902,-0.5481930806700804,-0.14463190189125774,0.13107417794599868,-0.6117659841536853,-0.15534689439256633,1479,3,Moderate,2
01075,AL,Alabama,Lamar,3.8,40.8,6.9,40.4,12.9,19.5,30,0.1106487611,NA,2812,0.23,0.02795624239999999,0.7999996594638147,0.6566859387013295,1.0997197646043781,1.4310883328908774,0.7354831360174069,0.8707422164066198,0.5403109580811755,0.04055703615716067,NA,0.012629813161496114,0.48073155346570656,-0.5992486033931268,0.8762900008808002,0.02659342465932839,-0.05925852496371012,0.4342713228454566,685,2,High,4
02240,AK,Alaska,Southeast Fairbanks,3.3,35,6.2,32.8,9,18,25.1,0.16093723280000005,5.738881e-4,1135,0.14,0.0521047984,0.009169932245565102,-0.560270200670264,0.2510835587740551,-0.18903048364704542,-0.938523854380291,0.4387241346568283,-0.37895076209538614,1.0996995187908256,-0.1195846879639751,-1.5960471862051138,-0.6261444007818434,1.3834927482048545,-0.19539966787379115,-0.20531078512608775,0.3786741737115055,-0.08355823473242077,1373,3,Moderate,2
05071,AR,Arkansas,Johnson,3.7,37.5,7.2,38.2,12.4,18.7,35.7,0.1144122268,5.416908e-4,3040,0.196,0.04365925470000001,0.6418337140201653,-0.035720140596301006,1.4634209956745163,0.9621065702088482,0.5208668551971892,0.6403325728067307,1.6096562244090133,0.11982065801832444,-0.030104078788618083,0.23134081844210855,0.06257841519440983,0.6900629327443447,0.8289281131028803,0.10701913255727163,0.3763206739693773,0.5218339311124971,585,1,Very High,4
05119,AR,Arkansas,Pulaski,3.4,40.6,5.8,39.5,11.5,13.6,28.4,0.09031732099999998,0.0011789222,2682,0.237,0.0319375444,0.16733587768921515,0.6147219338954133,-0.23385141598612982,1.239232157248229,0.13455754972079734,-0.82852890514256,0.2401438657786244,-0.3876502888037937,-1.8010554895487023,-0.11207383020025659,0.5668219054627379,-0.2723598192935825,0.19051586617194136,-0.7669265361842509,0.1472310430845777,-0.10537381915238903,1400,3,Moderate,2
05143,AR,Arkansas,Washington,3.1,36.7,6.1,36.4,10.7,14.2,28.4,0.13993635680000005,7.998176000000001e-4,2036,0.135,0.022912204,-0.3071619586417343,-0.20357615981996854,0.1298498150840083,0.5783942189235498,-0.20882849959155123,-0.6557216724426435,0.2401438657786244,0.6573929783015123,-0.747473029243643,-0.7317550118286584,-0.6876375093511519,-1.013394422908302,-0.06098577010138786,-0.27394502092359635,-0.850515966129727,-0.28277958455371827,1680,3,Moderate,2
05067,AR,Arkansas,Jackson,4.2,43.9,7.7,41.4,13.7,21.5,38.5,0.0915949232,3.569092e-4,5834,0.32,0.0510677809,1.432663441238415,1.3071280131930438,2.069589714124747,1.6442618613827094,1.0788691853297547,1.4467663254063416,2.1349486359384766,-0.3607422774806687,0.4834287370809476,2.9115098919247013,1.5876075077132565,1.298347388806108,1.5877467395162126,1.01139878384166,1.4429774482596822,1.3858884945625407,100,1,Very High,1
02164,AK,Alaska,Lake and Peninsula,4.3,38.6,7.2,35,12.6,24.2,28.7,0.19223484850000003,0,NA,0.273,0.05882352940000001,1.5908293866820642,0.195081885836243,1.4634209956745163,0.2799512790349854,0.606713367525276,2.224398872555966,0.2964251955853528,1.7588691708487207,1.4753272079555042,NA,1.0095722871617583,1.9351408792137346,0.9509744261277719,1.6170981894021126,1.4723565831877465,1.255087986522069,141,1,Very High,1
05091,AR,Arkansas,Miller,4,38,7,40.8,13.1,19.3,36.6,0.0888862446,6.799689999999999e-4,3377,0.273,0.0363870552,1.1163315503511149,0.06918987141849159,1.2209535082944238,1.51635774428761,0.8213296483454936,0.8131398055066478,1.7785002138291979,-0.41779067207446735,-0.4143977174375686,0.5546110323875751,1.0095722871617583,0.09297171678426054,1.0479717631475685,-0.0925257857081536,0.5512720019730094,0.60648254625594,504,1,Very High,4
06021,CA,California,Glenn,3.2,32.4,5.9,29.5,11.1,14.2,27.3,0.0915559772,1.7358100000000002e-4,4032,0.15100000000000002,0.06277360850000001,-0.14899601319808425,-1.1058022631471858,-0.11261767229608306,-0.8925031276700902,-0.037135474935376944,-0.6557216724426435,0.03377898982062111,-0.361562532336985,0.9929223596835168,1.1829255431717907,-0.490859561929365,2.259466075869507,-0.4169996048384061,0.6047617901727742,0.884303256970071,0.1497893860266434,1019,2,High,4
04007,AZ,Arizona,Gila,3.4,32.2,6,29.2,10.5,16.7,24.7,0.1518558889,4.478531e-4,1905,0.28,0.0430466783,0.16733587768921515,-1.1477662679531018,0.008616071393962622,-0.9564551862176399,-0.29467501191963796,0.06430846380700887,-0.4539925351710242,0.9084342685506572,0.23068345804255747,-0.8574179139855016,1.09566263915879,0.6397667345247475,-0.37323265548160245,0.09389993753590437,0.8677146868417688,0.015096590888323852,1212,2,High,2
01033,AL,Alabama,Colbert,3.4,37.4,6.1,38.6,12.1,16.6,26.9,0.1068873768,6.611684999999999e-4,3801,0.205,0.02942276519999999,0.16733587768921515,-0.056702142999259825,0.1298498150840083,1.0473759816055808,0.39209708670505833,0.03550725835702339,-0.041262783255017,-0.03866274863580789,-0.3621486098167029,0.961336761505907,0.1732660106191646,-0.47883828160737485,0.23917158474094416,0.18684180101779874,-0.15278613549410514,0.14508110557699067,1025,2,High,2
05019,AR,Arkansas,Clark,3.8,43.2,6.8,41.6,12.9,17.4,33.1,0.08977272730000001,4.690212e-4,2009,0.204,0.0471820214,0.7999996594638147,1.160253996372335,0.9784860209143313,1.6868965670810765,0.7354831360174069,0.2659169019569113,1.121884699417368,-0.3991201606043444,0.17185447290762765,-0.7576549992960994,0.16096738890530293,0.9793032172616609,0.9641315687461777,-0.32830689566427207,0.5701353030834819,0.4976007762905036,612,1,Very High,4
02013,AK,Alaska,Aleutians East,3.6,29.8,6.4,33.8,12.9,16,28.5,0.1958456973,NA,NA,0.186,0.0210150674,0.4836677685765153,-1.6513343256241066,0.4935510461541475,0.024143044844786504,0.7354831360174069,-0.1372999743428936,0.2589043090475341,1.8349184766471065,NA,NA,-0.060407801944206946,-1.1691607215826407,0.029587857810484293,1.8349184766471065,-0.6147842617634238,0.44231261954668927,675,2,High,4
05135,AR,Arkansas,Sharp,3.7,39.5,7.2,37.6,11.7,20.3,34.7,0.10899470900000002,2.2698900000000003e-4,2457,0.254,0.0393939394,0.6418337140201653,0.38391990746286936,1.4634209956745163,0.8342024531137487,0.22040406204888408,1.1011518600065087,1.4220517917199191,0.005720486379900132,0.8444943742674268,-0.3279070590955978,0.7758984745983865,0.33985495248608144,0.8667121120066588,0.17410260051724305,0.557876713542234,0.5971621788669491,518,1,Very High,4
01071,AL,Alabama,Jackson,3.7,39.1,7,39.6,12.7,19.4,30.6,0.12993715800000002,5.116253e-4,2342,0.192,0.0248275275,0.6418337140201653,0.2999918978510356,1.2209535082944238,1.2605495100974127,0.6496366236893194,0.8419410109566332,0.6528736176946323,0.4467964760940376,0.053451972655499794,-0.4382218205309944,0.013383928338963123,-0.8561348706130271,0.7953971260862318,0.020675542739514333,-0.421375471137032,0.31962613163756376,825,2,High,4
06045,CA,California,Mendocino,3.2,29.5,5.9,31,10.4,14.7,24.2,0.1031859674,7.776135e-4,1842,0.188,0.04698076359999999,-0.14899601319808425,-1.7142803328329825,-0.11261767229608306,-0.5727428349323422,-0.3375982680836813,-0.5117156451927131,-0.5477947515155713,-0.11661938180904446,-0.6857648613478705,-0.9178512180761971,-0.03581055851648359,0.9627787442293329,-0.5636779311502083,-0.5734118204110373,0.4634840928564246,-0.36116569312713037,1805,3,Moderate,2
01001,AL,Alabama,Autauga,3.2,39.5,5.6,38.2,11.4,14.5,26,0.0819036072,4.399695000000001e-4,4365,0.17,0.0218888889,-0.14899601319808425,0.38391990746286936,-0.4763189033662223,0.9621065702088482,0.09163429355675395,-0.569318056092685,-0.21010677267520156,-0.5648543560791388,0.2525930383643496,1.5023587219368957,-0.2571857493659935,-1.0974147330454638,0.004703003699468332,0.3966991347407022,-0.6773002412057286,-0.014098805969200934,1250,2,High,2
05017,AR,Arkansas,Chicot,4.8,47.4,7.4,46.1,16.1,20.5,39.8,0.1057126031,5.988622e-4,4371,0.372,0.0575236759,2.381659113900314,2.041498097296592,1.7058884830546088,2.6461774452943203,2.1090273332668,1.1587542709064806,2.378834398434299,-0.06340505419986307,-0.18899105687087994,1.508114274707438,2.227135836834063,1.8284151070611725,2.060262734593345,0.4185727212122317,2.027775471947618,1.5612582780498656,72,1,Very High,1
01019,AL,Alabama,Cherokee,3.5,39.3,6.6,37.5,11.8,18.1,28.8,0.1325415178,4.400704e-4,3981,0.205,0.0239581576,0.3255018231328652,0.3419559026569517,0.736018533534239,0.8128851002645653,0.2633273182129282,0.4675253401068148,0.3151856388542625,0.501647777217259,0.25231262374990093,1.13400334462218,0.1732660106191646,-0.9275153560782698,0.46605709382323235,0.62932124852978,-0.37712467272955263,0.34639998692463964,796,2,High,4
06067,CA,California,Sacramento,3,29.5,5.1,28.9,10.3,11.8,21.1,0.0537022707,8.905414e-4,2696,0.137,0.044495148,-0.4653279040853844,-1.7142803328329825,-1.082487621816453,-1.0204072447651897,-0.38052152424772473,-1.3469506032423093,-1.129368492851763,-1.1588122264313088,-0.999606620902051,-0.09864420706899091,-0.6630402659234285,0.7586947884724334,-1.0199062462631152,-0.7523543514674502,0.047827261274502486,-0.7260939763168922,2312,4,Lower,3
02110,AK,Alaska,Juneau,2.7,34.5,5,29.5,7.8,13.8,17,0.1224768554,0.001282332,1642,0.095,0.0299353214,-0.9398257404163338,-0.6651802126850566,-1.2037213655064987,-0.8925031276700902,-1.4536029283488134,-0.7709264942425874,-1.8985466668770499,0.2896725240260649,-2.088445174357734,-1.1097029770942781,-1.1795823779056187,-0.4367543419814218,-1.1177580765352042,-0.9694918758086492,-0.8081683599435203,-1.0113602729989009,2526,4,Lower,3
01041,AL,Alabama,Crenshaw,3.8,40.3,6.5,40.8,13.4,18.5,30.9,0.131403118,2.293052e-4,2631,0.271,0.0266233766,0.7999996594638147,0.5517759266865369,0.6147847898441933,1.51635774428761,0.9500994168376246,0.5827301619067587,0.7091549475013601,0.4776715546429376,0.8380573442378292,-0.16099602874986726,0.984975043734035,-0.708684883466797,0.8178432352182712,0.38491095671029985,0.13814508013361898,0.5520239206489495,551,1,Very High,4
01103,AL,Alabama,Morgan,3.3,38.5,6.2,39.9,12.3,16.3,28.6,0.12255467790000002,5.094285e-4,3621,0.168,0.019869691,0.009169932245565102,0.17409988343328417,0.2510835587740551,1.3245015686449615,0.47794359903314587,-0.0508963579929351,0.2776647523164438,0.2913115699757309,0.05955717409277648,0.788670178389634,-0.2817829927937168,-1.263202996881604,0.3519381337792172,0.37984630748604714,-0.7724929948376604,0.1354243601678906,1036,2,High,2
05029,AR,Arkansas,Conway,3.8,41.1,7.1,40.5,12.4,19.1,34.5,0.0892515543,5.749053999999999e-4,2847,0.23,0.0376473418,0.7999996594638147,0.719631945910206,1.3421872519844695,1.4524056857400611,0.5208668551971892,0.7555373946066758,1.3845309051820998,-0.4100967611340767,-0.12241190092015737,0.0462038709896603,0.48073155346570656,0.19644880902467543,0.9964513854406452,-0.1621015970215246,0.338590181245191,0.5173132498629034,589,1,Very High,4
01023,AL,Alabama,Choctaw,4.3,44.5,6.8,44.2,15,19.1,33.5,0.1116294207,3.989468e-4,2911,0.358,0.0400379057,1.5908293866820642,1.4330200276107952,0.9784860209143313,2.24114774115984,1.6368715154623208,0.7555373946066758,1.1969264724930053,0.061211039117495696,0.36660061620528434,0.10759643387544625,2.0549551328399995,0.39272844985153677,1.4046883655612903,0.17846936306607541,1.2238417913457682,1.0006533499696215,229,1,Very High,1
05023,AR,Arkansas,Cleburne,3.4,38,6.7,35.5,10.7,18.2,31.3,0.0997057862,6.795921999999999e-4,1928,0.206,0.03935082260000001,0.16733587768921515,0.06918987141849159,0.8572522772242857,0.3865380432809014,-0.20882849959155123,0.4963265455568003,0.7841967205769982,-0.1899166531632464,-0.4133505397693394,-0.8353549616984223,0.18556463233302628,0.3363148044826743,0.36457297659359156,-0.479540718210336,0.2609397184078503,0.09061221651526505,1115,2,High,2
05013,AR,Arkansas,Calhoun,3.4,39.1,6.1,38.5,11.3,16.6,31.5,0.1026156942,2.10926e-4,4288,0.17800000000000002,0.0293242669,0.16733587768921515,0.2999918978510356,0.1298498150840083,1.026058628756397,0.04871103739271057,0.03550725835702339,0.8217176071148169,-0.12863009822991042,0.8891356027301788,1.4284957947149344,-0.15879677565510003,-0.4869255830788202,0.3613103031778867,0.7296670997384009,-0.3228611793669601,0.3349830456370716,812,2,High,4
05065,AR,Arkansas,Izard,3.8,41.4,7.6,39.5,12,20.5,34.4,0.1033437827,2.875422e-4,3502,0.239,0.0509383378,0.7999996594638147,0.7825779531190808,1.9483559704347002,1.239232157248229,0.349173830541015,1.1587542709064806,1.36577046191319,-0.11329558048860029,0.6762089210301295,0.6745183817738758,0.5914191488904613,1.287719333569636,1.0919806148037872,0.4124772407718017,0.9395692412300487,0.8576473278794439,322,1,Very High,4
01125,AL,Alabama,Tuscaloosa,3.5,43.2,5.9,40.8,12.4,15,26.8,0.08804806329999998,6.299365e-4,3919,0.238,0.023399467,0.3255018231328652,1.160253996372335,-0.11261767229608306,1.51635774428761,0.5208668551971892,-0.42531202884275454,-0.06002322652392602,-0.4354438914499755,-0.27535069863269834,1.074529299326575,0.5791205271765997,-0.9733872067748118,0.4178610701896051,0.12124490308130037,-0.19713333979910608,0.20587733805937145,958,2,High,2
01121,AL,Alabama,Talladega,3.9,45.4,6.6,43,14.2,18,31.1,0.1048795335,2.575929e-4,3315,0.228,0.0277452555,0.9581656049074647,1.6218580492374217,0.736018533534239,1.985339506969641,1.2934854661499724,0.4387241346568283,0.7466758340391795,-0.08095061433567911,0.7594420371105314,0.49513698709197,0.4561343100379832,-0.6165718939151543,1.1114667327849639,0.3912094699556074,-0.08021879193858555,0.6570524489914471,453,1,Very High,4
01055,AL,Alabama,Etowah,3.7,43.6,6.6,40.9,13.4,18.1,31.7,0.11252562700000002,7.367054e-4,4044,0.255,0.02794826269999999,0.6418337140201653,1.2441820059841688,0.736018533534239,1.5376750971367934,0.9500994168376246,0.4675253401068148,0.8592384936526356,0.08008634261044223,-0.5720757722563496,1.1944366487128755,0.7881970963122482,-0.599903784645511,0.9195103716103488,0.23414907302232268,0.09414665583336862,0.548829238878545,555,1,Very High,4
06053,CA,California,Monterey,3.1,31.4,5.6,30.3,11.6,12.1,26.7,0.11636889709999998,6.471159999999999e-4,2379,0.204,0.0701490823,-0.3071619586417343,-1.3156222871767709,-0.4763189033662223,-0.7219643048766244,0.1774808058848407,-1.2605469868923513,-0.07878366979283571,0.1610307518863696,-0.3230948301383849,-0.4027292451126494,0.16096738890530293,2.8650367315595395,-0.568988186408814,-0.1882644411215549,1.5130020602324212,-0.03837301349438921,1291,2,High,4
08011,CO,Colorado,Bent,4.2,34,7.7,33.9,13.1,20.5,28.9,0.0790488432,NA,3211,0.274,0.03023516239999999,1.432663441238415,-0.7700902246998491,2.069589714124747,0.04546039769397,0.8213296483454936,1.1587542709064806,0.3339460821231715,-0.624979504608821,NA,0.39537407240256783,1.0218709088756202,-0.41213559667820476,0.7273790471046326,-0.11480271610312659,0.3048676560987077,0.3902222399411199,747,2,High,4
12049,FL,Florida,Hardee,3.9,40.6,7.4,34.6,14.4,18.3,33.4,0.1785935244,1.5732550000000002e-4,2415,0.235,0.04128137379999999,0.9581656049074647,0.6147219338954133,1.7058884830546088,0.19468186763825296,1.3793319784780598,0.5251277510067868,1.1781660292240956,1.4715646379156897,1.0380985714295334,-0.3681959284893948,0.5422246620350146,0.49482464232213236,0.9365833783149545,0.7138224269519428,0.5185246521785735,0.7861433476787748,362,1,Very High,4
06073,CA,California,San Diego,2.6,25.4,4.7,27.4,9.4,10.1,20.4,0.07275663140000002,8.438654e-4,2105,0.116,0.0388460016,-1.0979916858599839,-2.574542431354282,-1.5674225965766366,-1.3401675375029376,-0.7668308297241166,-1.8365710958920733,-1.2606915957341296,-0.7575019019261531,-0.8698877651635583,-0.6655661549674204,-0.9213113219145236,0.2948659711919772,-1.492031110377737,-0.7643186073523772,-0.3132226753612732,-1.0379556724668364,2547,4,Lower,3
08035,CO,Colorado,Douglas,2,24.6,3.9,23.7,6,7.6,13.3,0.0395240209,6.992058999999999e-4,1799,0.031,0.0288906321,-2.0469873585218834,-2.7423984505779497,-2.537292546097006,-2.1289095929227155,-2.226221539301597,-2.5566012321417255,-2.5926830678266986,-1.4574251328277514,-0.46785963910943024,-0.9590993462650845,-1.9666941675927654,-0.5225296021949909,-2.4044419696270825,-0.9614613727340887,-1.244611884893878,-1.7395817736125434,2686,4,Lower,3
12117,FL,Florida,Seminole,2.6,29.3,5.1,29.4,9.8,10.8,20.5,0.1150369844,7.9346e-4,3458,0.106,0.02781767219999999,-1.0979916858599839,-1.7562443376388994,-1.082487621816453,-0.9138204805192737,-0.5951378050679423,-1.6349626577421703,-1.24193115246522,0.13297888878452702,-0.7298044073128208,0.6323109947898979,-1.0442975390531404,-0.6106260483069843,-1.1889393915871347,0.011828492087201381,-0.8274617936800623,-0.7564135069034195,2357,4,Lower,3
08071,CO,Colorado,Las Animas,3.2,32.9,5.8,28.3,10.4,14.3,24.1,0.111144072,5.467095e-4,2484,0.239,0.0498820357,-0.14899601319808425,-1.0008922511323932,-0.23385141598612982,-1.1483113618602883,-0.3375982680836813,-0.626920466992657,-0.5665551947844804,0.050988946266322006,-0.04405171828846323,-0.3020070716281568,0.5914191488904613,1.2009905927931779,-0.5804464245768163,-0.09835661455009935,0.8962048708418195,-0.140489222485074,1457,3,Moderate,2
12011,FL,Florida,Broward,3.1,30.4,5.4,32.1,11.4,11.8,25.2,0.14582729470000003,7.571272999999999e-4,3455,0.15900000000000003,0.02880904079999999,-0.3071619586417343,-1.525442311206356,-0.7187863907463137,-0.33825195359132687,0.09163429355675395,-1.3469506032423093,-0.3601903188264771,0.7814640105187575,-0.6288309676459699,0.6294332184046267,-0.3924705882184716,-0.5292287375155731,-0.6435927489568233,0.2606887537591381,-0.46084966286702234,-0.3357596809240747,1769,3,Moderate,2
13049,GA,Georgia,Charlton,4.2,41.4,7.3,40.1,15.4,20.1,33.9,0.16297117519999998,2.349992e-4,2112,0.29400000000000004,0.0307753008,1.432663441238415,0.7825779531190808,1.584654739364562,1.3671362743433286,1.808564540118495,1.0435494491065367,1.2719682455686427,1.14253706644829,0.8222329555889524,-0.6588513434017876,1.2678433431528535,-0.3677869929245896,1.3273020918370086,0.4353062262118182,0.45002817511413196,0.8842485488048762,308,1,Very High,4
06087,CA,California,Santa Cruz,2.7,26.8,5,27.7,9,10.7,20.4,0.0649526387,0.0010231822,1617,0.14,0.0574025838,-0.9398257404163338,-2.2807943977128624,-1.2037213655064987,-1.276215478955388,-0.938523854380291,-1.6637638631921567,-1.2606915957341296,-0.9218644272389479,-1.3682331698830743,-1.1336844469715384,-0.6261444007818434,1.8184727190350791,-1.3662194708425228,-1.1412606813645203,0.5961641591266178,-0.9062551080052939,2470,4,Lower,3
08113,CO,Colorado,San Miguel,2.4,25.3,4.8,24.7,7.1,9.4,14.2,0.07554611650000001,8.669804000000001e-4,221,0.083,0.03236130870000001,-1.414323576747284,-2.59552443375724,-1.446188852886591,-1.9157360644308836,-1.754065721497118,-2.0381795340419755,-2.423839078406514,-0.6987516143511262,-0.9341274461643996,-2.4728097249177443,-1.3271658384719587,-0.2375662274555863,-1.941122465966801,-1.3685629284777567,-0.7823660329637725,-1.5376033181194821,2672,4,Lower,3
13141,GA,Georgia,Hancock,5.4,45.1,7.7,46.7,18.3,22.7,37.7,0.1376607717,1.158749e-4,2011,0.441,0.05469387760000002,3.330654786562214,1.5589120420285467,2.069589714124747,2.7740815623894197,3.0533389688757575,1.7923807908061746,1.9848650897872018,0.6094661121474503,1.1532953406829818,-0.7557364817059186,3.0757407350905184,1.5960716863576059,2.366260422082009,0.33567499037483783,2.3359062107240622,1.7510139502982682,47,1,Very High,1
06081,CA,California,San Mateo,2.3,22,4.2,25.7,9,8,19.3,0.0464065688,0.0010895963,1434,0.07100000000000001,0.03029683899999999,-1.572489522190934,-3.2879305130548713,-2.1735913150268673,-1.7025625359390517,-0.938523854380291,-2.441396410341781,-1.467056471692133,-1.312469467578312,-1.5528068492236742,-1.3092288064730824,-1.4747492990382987,-0.4070715777262657,-1.9405072318037042,-1.3915017077583562,-0.9409104383822822,-1.5758862159058153,2678,4,Lower,3
08091,CO,Colorado,Ouray,2.2,22.8,4.4,24.2,6.6,9.3,13.5,0.0582357979,7.944389e-4,NA,0.093,0.0317718941,-1.7306554676345833,-3.120074493831203,-1.9311238276467748,-2.0223228286767996,-1.9686820023173357,-2.0669807394919615,-2.5551621812888796,-1.0633300793034366,-0.7325249015257445,NA,-1.204179621333342,-0.2859607029122385,-2.1992859344125053,-0.8979274904145905,-0.7450701621227902,-1.5180352467551879,2668,4,Lower,3
09190,CT,Connecticut,Western Connecticut,2.4,25.6,4.2,24.9,7.4,8.7,21.4,0.06770165360000001,NA,NA,0.091,NA,-1.414323576747284,-2.532578426548364,-2.1735913150268673,-1.8731013587325174,-1.6252959530049873,-2.2397879721918788,-1.0730871630450354,-0.8639664962110908,NA,NA,-1.2287768647610653,NA,-1.8473951093281336,-0.8639664962110908,-1.2287768647610653,-1.428642876479607,2654,4,Lower,3
08031,CO,Colorado,Denver,2.5,21.6,4.5,23.2,7.8,10.2,17.5,0.08502165850000001,0.0013043545,1746,0.141,0.03349236750000001,-1.256157631303634,-3.371858522666705,-1.8098900839567291,-2.2354963571686315,-1.4536029283488134,-1.8077698904420874,-1.8047444505325028,-0.4991840248238517,-2.149648651530177,-1.009940062404876,-0.6138457790679821,-0.14469951302973028,-1.9627885520598718,-1.219590912919635,-0.3792726460488562,-1.4231260791155975,2652,4,Lower,3
12133,FL,Florida,Washington,3.8,39.8,7.2,37.7,12.6,19.7,30.8,0.1666845321,3.145149e-4,3652,0.24700000000000005,0.0328633736,0.7999996594638147,0.4468659146717443,1.4634209956745163,0.8555198059629322,0.606713367525276,0.9283446273065917,0.690394504232451,1.2207453299531614,0.6012481750326654,0.8184072010374366,0.6898081226013554,-0.19634368651293554,0.8273226964053323,0.8801335686744212,0.24673221804420992,0.7270478624138345,410,1,Very High,4
08014,CO,Colorado,Broomfield,2.1,22.1,4,22.9,6.5,8.7,13.1,0.0407141537,0.0011682708,1346,0.051,0.0302586968,-1.8888214130782335,-3.2669485106519125,-2.4160588024069596,-2.2994484157161814,-2.0116052584813793,-2.2397879721918788,-2.6302039543645175,-1.4323593440725173,-1.771453822310443,-1.393643580441038,-1.7207217333155322,-0.4102032812194642,-2.3932677609844375,-1.5324855822746661,-1.0654625072674981,-1.8694720566281182,2693,4,Lower,3
08083,CO,Colorado,Montezuma,3,28.5,5.5,27,8.9,15.2,20.4,0.123777988,0.0010315186,1021,0.215,0.03963363860000001,-0.4653279040853844,-1.9241003568625676,-0.597552647056268,-1.42543694889967,-0.9814471105443343,-0.36770961794278256,-1.2606915957341296,0.3170761170487496,-1.3914011420524626,-1.70540268884542,0.2962522277577814,0.35953569512696504,-1.0031808830178766,-0.9265759046163776,0.3278939614423732,-0.7139844206053769,2300,4,Lower,3
08037,CO,Colorado,Eagle,2.4,23.6,4.7,23,7.5,9.9,15.9,0.1176807171,7.895634e-4,1015,0.07300000000000001,0.02622913269999999,-1.414323576747284,-2.952218474607535,-1.5674225965766366,-2.2781310628669975,-1.582372696840944,-1.8941735067920453,-2.1049115428350533,0.18865943584910996,-0.7189752340059693,-1.7111582416159623,-1.4501520556105751,-0.7410546733269143,-1.9705076367523564,-0.7471580132576072,-1.0956033644687446,-1.4285218952472092,2653,4,Lower,3
13115,GA,Georgia,Floyd,3.4,37.7,6.1,35.9,12.6,16.5,28.1,0.15658835550000005,0.0013465491,4140,0.264,0.03154695659999999,0.16733587768921515,0.006243864209616626,0.1298498150840083,0.47180745467763385,0.606713367525276,0.006706052907036887,0.18386253597189664,1.0081063455548376,-2.2669130964342696,1.2865254930415544,0.8988846917370032,-0.3044294214051828,0.22464556686638337,0.009239580720707444,0.2972276351659102,0.17454018468258597,991,2,High,4
12113,FL,Florida,Santa Rosa,2.8,31.7,5.4,31.8,9.3,13.2,19.7,0.09659592050000002,5.773254999999998e-4,3465,0.08600000000000001,0.0284344942,-0.7816597949726845,-1.2526762799678952,-0.7187863907463137,-0.4022040121388766,-0.80975408588816,-0.9437337269425045,-1.3920146986164956,-0.25541458473302314,-0.12913768296602052,0.6390258063555309,-1.2902699733303735,-0.559981260851561,-0.90011842703899,0.08482451288549574,-0.9251256170909672,-0.6096369830720397,2176,4,Lower,3
12063,FL,Florida,Jackson,4,38.9,7.2,37.2,13.1,19.5,30.1,0.11527177510000002,3.14505e-4,4182,0.267,0.03404182770000001,1.1163315503511149,0.258027893045118,1.4634209956745163,0.7489330417170162,0.8213296483454936,0.8707422164066198,0.5590714013500852,0.1379238949955094,0.60127568845866175,1.3268143624353514,0.9357805568785883,-0.09958553356042764,0.8339795352699948,0.6886713152965075,0.4180975116590803,0.7072106645557656,417,1,Very High,4
08007,CO,Colorado,Archuleta,2.7,27.2,5.1,26.1,8,12.1,17.7,0.10813521920000002,8.701957999999999e-4,884,0.18,0.0324046921,-0.9398257404163338,-2.1968663881010286,-1.082487621816453,-1.6172931245423183,-1.3677564160207263,-1.2605469868923513,-1.767223563994684,-0.01238151850903176,-0.9430634734319787,-1.8368211437728055,-0.13419953222737702,-0.2340041899924394,-1.461714263111985,-0.930755378571272,-0.18410186110990823,-1.0469041173493556,2554,4,Lower,3
09130,CT,Connecticut,Lower Connecticut River Valley,2.4,29.8,4.6,28.4,7.3,9.8,20.5,0.043424679,NA,NA,0.07600000000000001,NA,-1.414323576747284,-1.6513343256241066,-1.6886563402666834,-1.1269940090111057,-1.6682192091690309,-1.9229747122420313,-1.24193115246522,-1.3752720555064712,NA,NA,-1.4132561904689902,NA,-1.530633332217923,-1.3752720555064712,-1.4132561904689902,-1.460549520854701,2658,4,Lower,3
